nombre,descripcion,orden,ra_sistema_id,abreviatura_id
c),Se ha comprobado la accesibilidad de las fuentes de financiación para la puesta en marcha del negocio.,3,SE_AFIN_AND_4,SE_AFIN_AND_4_3
d),Se ha efectuado un análisis sobre la capacitación profesional para llevar a cabo las actividades derivadas del tipo de negocio elegido.,4,SE_AFIN_AND_4,SE_AFIN_AND_4_4
e),Se ha realizado un análisis del impacto ambiental de proyecto de empresa.,5,SE_AFIN_AND_4,SE_AFIN_AND_4_5
f),Se ha realizado un análisis de los riesgos laborales de proyecto de empresa.,6,SE_AFIN_AND_4,SE_AFIN_AND_4_6
g),Se ha comprobado la viabilidad económica por medio del análisis de proyectos de inversión.,7,SE_AFIN_AND_4,SE_AFIN_AND_4_7
h),Se ha elaborado un plan de viabilidad a largo plazo para poder efectuar una mejor planificación en la empresa.,8,SE_AFIN_AND_4,SE_AFIN_AND_4_8
a),Se ha reconocido la exigencia de la realización de diversos trámites legales exigibles antes de la puesta en marcha de un negocio.,1,SE_AFIN_AND_5,SE_AFIN_AND_5_1
b),Se han diferenciado los trámites que se seguirían en función de la forma jurídica elegida.,2,SE_AFIN_AND_5,SE_AFIN_AND_5_2
c),Se han identificado los organismos ante los cuales han de presentarse los trámites.,3,SE_AFIN_AND_5,SE_AFIN_AND_5_3
d),Se ha cumplimentado la documentación necesaria para la constitución de la empresa.,4,SE_AFIN_AND_5,SE_AFIN_AND_5_4
e),Se han realizado los trámites fiscales para la puesta en marcha.,5,SE_AFIN_AND_5,SE_AFIN_AND_5_5
f),Se han realizado los trámites necesarios ante la autoridad laboral y la Seguridad Social.,6,SE_AFIN_AND_5,SE_AFIN_AND_5_6
g),Se han realizado los trámites necesarios en otras administraciones públicas a la hora de abrir un negocio.,7,SE_AFIN_AND_5,SE_AFIN_AND_5_7
h),Se ha reconocido la existencia de trámites de carácter específico para determinado tipos de negocios.,8,SE_AFIN_AND_5,SE_AFIN_AND_5_8
i),Se ha valorado la importancia del cumplimiento de los plazos legales para la tramitación y puesta en marcha de un negocio.,9,SE_AFIN_AND_5,SE_AFIN_AND_5_9
a),Se ha efectuado una planificación sobre las necesidades de aprovisionamiento de la empresa.,1,SE_AFIN_AND_6,SE_AFIN_AND_6_1
b),Se ha gestionado el proceso de comercialización de los productos de la empresa.,2,SE_AFIN_AND_6,SE_AFIN_AND_6_2
c),Se ha planificado la gestión de los recursos humanos.,3,SE_AFIN_AND_6,SE_AFIN_AND_6_3
d),Se ha confeccionado y verificado la contabilidad de la empresa.,4,SE_AFIN_AND_6,SE_AFIN_AND_6_4
e),Se han planificado las necesidades financieras de la empresa.,5,SE_AFIN_AND_6,SE_AFIN_AND_6_5
f),Se ha analizado la normativa fiscal vigente y se ha cumplido con las obligaciones fiscales.,6,SE_AFIN_AND_6,SE_AFIN_AND_6_6
g),Se ha valorado la organización de la propia tarea.,7,SE_AFIN_AND_6,SE_AFIN_AND_6_7
h),Se ha realizado el trabajo entre los miembros del grupo.,8,SE_AFIN_AND_6,SE_AFIN_AND_6_8
i),Se ha realizado cada tarea con rigurosidad y corrección para obtener un resultado global satisfactorio.,9,SE_AFIN_AND_6,SE_AFIN_AND_6_9
j),Se ha materializado en un dossier el proyecto empresarial y se ha expuesto en público.,10,SE_AFIN_AND_6,SE_AFIN_AND_6_10
a),Se han clasificado las empresas del sector por sus características organizativas y el tipo de producto o servicio que ofrecen.,1,PAF_AFIN_AND_1,PAF_AFIN_AND_1_1
b),Se han caracterizado las empresas tipo indicando la estructura organizativa y las funciones de cada departamento.,2,PAF_AFIN_AND_1,PAF_AFIN_AND_1_2
c),Se han identificado las necesidades más demandadas a las empresas.,3,PAF_AFIN_AND_1,PAF_AFIN_AND_1_3
d),Se han valorado las oportunidades de negocio previsibles en el sector.,4,PAF_AFIN_AND_1,PAF_AFIN_AND_1_4
e),Se ha identificado el tipo de proyecto requerido para dar respuesta a las demandas previstas.,5,PAF_AFIN_AND_1,PAF_AFIN_AND_1_5
f),Se han determinado las características específicas requeridas en el proyecto.,6,PAF_AFIN_AND_1,PAF_AFIN_AND_1_6
g),"Se han determinado las obligaciones fiscales, laborales y de prevención de riesgos y sus condiciones de aplicación.",7,PAF_AFIN_AND_1,PAF_AFIN_AND_1_7
h),Se han identificado posibles ayudas o subvenciones para la incorporación de nuevas tecnologías de producción o de servicio que se proponen.,8,PAF_AFIN_AND_1,PAF_AFIN_AND_1_8
i),Se ha elaborado el guión de trabajo que se va a seguir para la elaboración del proyecto.,9,PAF_AFIN_AND_1,PAF_AFIN_AND_1_9
a),Se ha recopilado información relativa a los aspectos que van a ser tratados en el proyecto.,1,PAF_AFIN_AND_2,PAF_AFIN_AND_2_1
b),Se ha realizado el estudio de viabilidad técnica del mismo.,2,PAF_AFIN_AND_2,PAF_AFIN_AND_2_2
c),Se han identificado las fases o partes que componen el proyecto y su contenido.,3,PAF_AFIN_AND_2,PAF_AFIN_AND_2_3
d),Se han establecido los objetivos que se pretenden conseguir identificando su alcance.,4,PAF_AFIN_AND_2,PAF_AFIN_AND_2_4
e),Se han previsto los recursos materiales y personales necesarios para realizarlo.,5,PAF_AFIN_AND_2,PAF_AFIN_AND_2_5
f),Se ha realizado el presupuesto económico correspondiente.,6,PAF_AFIN_AND_2,PAF_AFIN_AND_2_6
g),Se han identificado las necesidades de financiación para la puesta en marcha del mismo.,7,PAF_AFIN_AND_2,PAF_AFIN_AND_2_7
h),Se ha definido y elaborado la documentación necesaria para su diseño.,8,PAF_AFIN_AND_2,PAF_AFIN_AND_2_8
i),Se han identificado los aspectos que se deben controlar para garantizar la calidad del proyecto.,9,PAF_AFIN_AND_2,PAF_AFIN_AND_2_9
a),"Se han secuenciado las actividades, ordenándolas en función de las necesidades de implementación.",1,PAF_AFIN_AND_3,PAF_AFIN_AND_3_1
b),Se han determinado los recursos y la logística necesaria para cada actividad.,2,PAF_AFIN_AND_3,PAF_AFIN_AND_3_2
c),Se han identificado las necesidades de permisos y autorizaciones para llevar a cabo las actividades.,3,PAF_AFIN_AND_3,PAF_AFIN_AND_3_3
d),Se han determinado los procedimientos de actuación o ejecución de las actividades.,4,PAF_AFIN_AND_3,PAF_AFIN_AND_3_4
e),Se han identificado los riesgos inherentes a la ejecución definiendo el plan de prevención de riesgos y los medios y equipos necesarios.,5,PAF_AFIN_AND_3,PAF_AFIN_AND_3_5
f),Se ha planificado la asignación de recursos materiales y humanos y los tiempos de ejecución.,6,PAF_AFIN_AND_3,PAF_AFIN_AND_3_6
g),Se ha hecho la valoración económica que da respuesta a las condiciones de la implementación.,7,PAF_AFIN_AND_3,PAF_AFIN_AND_3_7
h),Se ha definido y elaborado la documentación necesaria para la ejecución.,8,PAF_AFIN_AND_3,PAF_AFIN_AND_3_8
a),Se ha definido el procedimiento de evaluación de las actividades o intervenciones.,1,PAF_AFIN_AND_4,PAF_AFIN_AND_4_1
b),Se han definido los indicadores de calidad para realizar la evaluación.,2,PAF_AFIN_AND_4,PAF_AFIN_AND_4_2
c),"Se ha definido el procedimiento para la evaluación de las incidencias que puedan presentarse durante la realización de las actividades, su posible solución y registro.",3,PAF_AFIN_AND_4,PAF_AFIN_AND_4_3
d),"Se ha definido el procedimiento para gestionar los posibles cambios en los recursos y en las actividades, incluyendo el sistema de registro de los mismos.",4,PAF_AFIN_AND_4,PAF_AFIN_AND_4_4
e),Se ha definido y elaborado la documentación necesaria para la evaluación de las actividades y del proyecto.,5,PAF_AFIN_AND_4,PAF_AFIN_AND_4_5
f),Se ha establecido el procedimiento para la participación en la evaluación de los usuarios o clientes y se han elaborado los documentos específicos.,6,PAF_AFIN_AND_4,PAF_AFIN_AND_4_6
g),Se ha establecido un sistema para garantizar el cumplimiento del pliego de condiciones del proyecto cuando este existe.,7,PAF_AFIN_AND_4,PAF_AFIN_AND_4_7
a),Se han identificado los principales yacimientos de empleo y de inserción laboral para el técnico superior en Administración y Finanzas.,1,FOL_AFIN_AND_1,FOL_AFIN_AND_1_1
b),Se han determinado las aptitudes y actitudes requeridas para la actividad profesional relacionada con el perfil del título.,2,FOL_AFIN_AND_1,FOL_AFIN_AND_1_2
c),Se han identificado los itinerarios formativos-profesionales relacionados con el perfil profesional del técnico superior en Administración y Finanzas.,3,FOL_AFIN_AND_1,FOL_AFIN_AND_1_3
d),Se ha valorado la importancia de la formación permanente como factor clave para la empleabilidad y la adaptación a las exigencias del proceso productivo.,4,FOL_AFIN_AND_1,FOL_AFIN_AND_1_4
e),"Se ha realizado la valoración de la personalidad, aspiraciones, actitudes y formación propia para la toma de decisiones.",5,FOL_AFIN_AND_1,FOL_AFIN_AND_1_5
f),Se han determinado las técnicas utilizadas en el proceso de búsqueda de empleo.,6,FOL_AFIN_AND_1,FOL_AFIN_AND_1_6
g),Se han previsto las alternativas de autoempleo en los sectores profesionales relacionados con el título.,7,FOL_AFIN_AND_1,FOL_AFIN_AND_1_7
a),Se han valorado las ventajas de trabajo en equipo en situaciones de trabajo relacionadas con el perfil del técnico superior en Administración y Finanzas.,1,FOL_AFIN_AND_2,FOL_AFIN_AND_2_1
b),Se han identificado los equipos de trabajo que pueden constituirse en una situación real de trabajo.,2,FOL_AFIN_AND_2,FOL_AFIN_AND_2_2
c),Se han determinado las características del equipo de trabajo eficaz frente a los equipos ineficaces.,3,FOL_AFIN_AND_2,FOL_AFIN_AND_2_3
d),Se ha valorado positivamente la necesaria existencia de diversidad de roles y opiniones asumidos por los miembros de un equipo.,4,FOL_AFIN_AND_2,FOL_AFIN_AND_2_4
e),Se ha reconocido la posible existencia de conflicto entre los miembros de un grupo como un aspecto característico de las organizaciones.,5,FOL_AFIN_AND_2,FOL_AFIN_AND_2_5
f),Se han identificado los tipos de conflictos y sus fuentes.,6,FOL_AFIN_AND_2,FOL_AFIN_AND_2_6
g),Se han determinado procedimientos para la resolución del conflicto.,7,FOL_AFIN_AND_2,FOL_AFIN_AND_2_7
a),Se han identificado los conceptos básicos del derecho del trabajo.,1,FOL_AFIN_AND_3,FOL_AFIN_AND_3_1
b),Se han distinguido los principales organismos que intervienen en las relaciones entre empresarios y trabajadores.,2,FOL_AFIN_AND_3,FOL_AFIN_AND_3_2
c),Se han determinado los derechos y obligaciones derivados de la relación laboral.,3,FOL_AFIN_AND_3,FOL_AFIN_AND_3_3
d),"Se han clasificado las principales modalidades de contratación, identificando las medidas de fomento de la contratación para determinados colectivos.",4,FOL_AFIN_AND_3,FOL_AFIN_AND_3_4
e),Se han valorado las medidas establecidas por la legislación vigente para la conciliación de la vida laboral y familiar.,5,FOL_AFIN_AND_3,FOL_AFIN_AND_3_5
f),Se han identificado las características definitorias de los nuevos entornos de organización del trabajo.,6,FOL_AFIN_AND_3,FOL_AFIN_AND_3_6
g),"Se ha analizado el recibo de salarios, identificando los principales elementos que lo integran.",7,FOL_AFIN_AND_3,FOL_AFIN_AND_3_7
h),"Se han identificado las causas y efectos de la modificación, suspensión y extinción de la relación laboral.",8,FOL_AFIN_AND_3,FOL_AFIN_AND_3_8
i),Se han determinado las condiciones de trabajo pactadas en un convenio colectivo aplicable a un sector profesional relacionado con el título de Técnico Superior en Administración y Finanzas.,9,FOL_AFIN_AND_3,FOL_AFIN_AND_3_9
j),Se han analizado las diferentes medidas de conflicto colectivo y los procedimientos de solución de conflictos.,10,FOL_AFIN_AND_3,FOL_AFIN_AND_3_10
a),Se ha valorado el papel de la seguridad social como pilar esencial para la mejora de la calidad de vida de los ciudadanos.,1,FOL_AFIN_AND_4,FOL_AFIN_AND_4_1
b),Se han enumerado las diversas contingencias que cubre el sistema de Seguridad Social.,2,FOL_AFIN_AND_4,FOL_AFIN_AND_4_2
c),Se han identificado los regímenes existentes en el sistema de la Seguridad Social.,3,FOL_AFIN_AND_4,FOL_AFIN_AND_4_3
d),Se han identificado las obligaciones de empresario y trabajador dentro del sistema de seguridad social.,4,FOL_AFIN_AND_4,FOL_AFIN_AND_4_4
e),Se han identificado en un supuesto sencillo las bases de cotización de un trabajador y las cuotas correspondientes a trabajador y empresario.,5,FOL_AFIN_AND_4,FOL_AFIN_AND_4_5
f),"Se han clasificado las prestaciones del sistema de Seguridad Social, identificando los requisitos.",6,FOL_AFIN_AND_4,FOL_AFIN_AND_4_6
g),Se han determinado las posibles situaciones legales de desempleo en supuestos prácticos sencillos.,7,FOL_AFIN_AND_4,FOL_AFIN_AND_4_7
h),Se ha realizado el cálculo de la duración y cuantía de una prestación por desempleo de nivel contributivo básico.,8,FOL_AFIN_AND_4,FOL_AFIN_AND_4_8
a),Se ha valorado la importancia de la cultura preventiva en todos los ámbitos y actividades de la empresa.,1,FOL_AFIN_AND_5,FOL_AFIN_AND_5_1
b),Se han relacionado las condiciones laborales con la salud del trabajador.,2,FOL_AFIN_AND_5,FOL_AFIN_AND_5_2
c),Se han clasificado los factores de riesgo en la actividad y los daños derivados de los mismos.,3,FOL_AFIN_AND_5,FOL_AFIN_AND_5_3
d),Se han identificado las situaciones de riesgo más habituales en los entornos de trabajo del técnico superior en Administración y Finanzas.,4,FOL_AFIN_AND_5,FOL_AFIN_AND_5_4
e),Se ha determinado la evaluación de riesgos en la empresa.,5,FOL_AFIN_AND_5,FOL_AFIN_AND_5_5
f),Se han determinado las condiciones de trabajo con significación para la prevención en los entornos de trabajo relacionados con el perfil profesional del técnico superior en Administración y Finanzas.,6,FOL_AFIN_AND_5,FOL_AFIN_AND_5_6
g),"Se han clasificado y descrito los tipos de daños profesionales, con especial referencia a accidentes de trabajo y enfermedades profesionales, relacionados con el perfil profesional del técnico superior en Administración y Finanzas.",7,FOL_AFIN_AND_5,FOL_AFIN_AND_5_7
a),Se han determinado los principales derechos y deberes en materia de prevención de riesgos laborales.,1,FOL_AFIN_AND_6,FOL_AFIN_AND_6_1
b),"Se han clasificado las distintas formas de gestión de la prevención en la empresa, en función de los distintos criterios establecidos en la normativa sobre prevención de riesgos laborales.",2,FOL_AFIN_AND_6,FOL_AFIN_AND_6_2
c),Se han determinado las formas de representación de los trabajadores en la empresa en materia de prevención de riesgos.,3,FOL_AFIN_AND_6,FOL_AFIN_AND_6_3
d),Se han identificado los organismos públicos relacionados con la prevención de riesgos laborales.,4,FOL_AFIN_AND_6,FOL_AFIN_AND_6_4
e),Se ha valorado la importancia de la existencia de un plan preventivo en la empresa que incluya la secuenciación de actuaciones a realizar en caso de emergencia.,5,FOL_AFIN_AND_6,FOL_AFIN_AND_6_5
f),Se ha definido el contenido del plan de prevención en un centro de trabajo relacionado con el sector profesional del técnico superior en Administración y Finanzas.,6,FOL_AFIN_AND_6,FOL_AFIN_AND_6_6
g),Se ha proyectado un plan de emergencia y evacuación de una pequeña y mediana empresa.,7,FOL_AFIN_AND_6,FOL_AFIN_AND_6_7
a),Se han definido las técnicas de prevención y de protección que deben aplicarse para evitar los daños en su origen y minimizar sus consecuencias en caso de que sean inevitables.,1,FOL_AFIN_AND_7,FOL_AFIN_AND_7_1
b),Se ha analizado el significado y alcance de los distintos tipos de señalización de seguridad.,2,FOL_AFIN_AND_7,FOL_AFIN_AND_7_2
c),Se han analizado los protocolos de actuación en caso de emergencia.,3,FOL_AFIN_AND_7,FOL_AFIN_AND_7_3
d),Se han identificado las técnicas de clasificación de heridos en caso de emergencia donde existan víctimas de diversa gravedad.,4,FOL_AFIN_AND_7,FOL_AFIN_AND_7_4
e),Se han identificado las técnicas básicas de primeros auxilios que han de ser aplicadas en el lugar del accidente ante distintos tipos de daños y la composición y uso del botiquín.,5,FOL_AFIN_AND_7,FOL_AFIN_AND_7_5
f),Se han determinado los requisitos y condiciones para la vigilancia de la salud del trabajador y su importancia como medida de prevención.,6,FOL_AFIN_AND_7,FOL_AFIN_AND_7_6
a),Se ha identificado la estructura organizativa de la empresa y las funciones de cada área de la misma.,1,FCT_AFIN_AND_1,FCT_AFIN_AND_1_1
b),Se ha comparado la estructura de la empresa con las organizaciones empresariales tipo existentes en el sector.,2,FCT_AFIN_AND_1,FCT_AFIN_AND_1_2
c),Se han relacionado las características del servicio y el tipo de clientes con el desarrollo de la actividad empresarial.,3,FCT_AFIN_AND_1,FCT_AFIN_AND_1_3
d),Se han identificado los procedimientos de trabajo en el desarrollo de la prestación de servicio.,4,FCT_AFIN_AND_1,FCT_AFIN_AND_1_4
